165,-2,8,38.5408327496212,2
290,-1,3,46.67858415272268,2
168,0,5,10.32829790425234,1
390,0,10,76.21476723022464,4
293,1,2,41.78808021159237,2
170,1,5,25.403032014069332,3
171,1,7,9.598884080925249,4
173,2,7,54.457112592989894,4
388,3,-3,67.63075942142581,3
295,3,4,14.951910825884863,4
175,3,15,99.38812786746499,4
177,4,8,67.76387972680583,3
178,5,2,94.88810584440866,3
179,5,10,86.50442342654777,3
184,7,1,25.75254707618574,2
185,7,5,91.90759584203855,4
186,7,8,62.36385976210956,1
187,7,16,6.227245620857897,1
188,8,7,88.67174257566194,2
189,8,11,17.1112453378547,1
190,8,14,63.232830932471245,2
194,9,1,89.88122447402785,3
200,11,5,2.2847454422813893,4
201,11,11,26.08145616264047,4
205,12,14,76.62591948116658,2
325,12,16,71.42463088369004,1
221,16,9,8.767674336983307,1
227,17,3,3.9409361790899893,3
320,17,5,23.8716863827674,3
309,17,7,91.34425797688048,3
228,17,16,84.22066344277778,4
314,18,15,79.10379357020796,3
234,19,14,18.144827818431917,4
307,20,16,70.61607235828473,3
244,22,1,22.99059813122988,2
247,23,0,59.88125771137852,2
249,24,6,98.44308787295157,1
250,24,18,70.08911405913635,2
255,26,1,67.59425109467209,4
326,29,2,79.18902559517689,3
274,30,3,75.18102887871379,1
323,31,14,78.64753240853588,3
284,32,7,12.855389227454287,4
